canonical_name,count,size_bytes,size_kb,lastwritetime,sample_path_1,sample_path_2,sample_path_3
FXJEFE_LiveBridge.mq5,2,4796,4.68,2026-01-11 08:26:40,C:\Users\localonly\Documents\FXJEFE_Project\FXJEFE_LiveBridge.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\FXJEFE_LiveBridge.mq5,
fix_csv - Copy.py,2,4792,4.68,2025-06-22 18:48:36,C:\Users\localonly\Documents\FXJEFE_Project\fix_csv - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\fix_csv - Copy.py,
parse_log_to_csv.py,2,4788,4.68,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\parse_log_to_csv.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\parse_log_to_csv.py,
parse_log_to_csv (2).py,2,4786,4.67,2025-06-24 23:54:04,C:\Users\localonly\Documents\FXJEFE_Project\parse_log_to_csv (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\parse_log_to_csv (2).py,
fix_csv_encoding.py,2,4768,4.66,2025-12-18 03:13:04,C:\Users\localonly\Documents\FXJEFE_Project\fix_csv_encoding.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\fix_csv_encoding.py,
fix_csv_encoding (2).py,2,4766,4.65,2025-06-24 23:54:02,C:\Users\localonly\Documents\FXJEFE_Project\fix_csv_encoding (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\fix_csv_encoding (2).py,
new777.ex5,2,4742,4.63,2026-04-21 11:10:48,C:\Users\localonly\Documents\FXJEFE_Project\new777.ex5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\new777.ex5,
Detrended Price Oscillator.mq5,2,4603,4.5,2025-06-26 00:23:14,C:\Users\localonly\Documents\FXJEFE_Project\Detrended Price Oscillator.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\Detrended Price Oscillator.mq5,
chv (5).mq5,2,4594,4.49,2025-06-25 00:53:56,C:\Users\localonly\Documents\FXJEFE_Project\chv (5).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\chv (5).mq5,
chv (2).mq5,2,4594,4.49,2025-06-25 00:53:56,C:\Users\localonly\Documents\FXJEFE_Project\chv (2).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\chv (2).mq5,
chv.mq5,2,4594,4.49,2025-06-22 16:49:24,C:\Users\localonly\Documents\FXJEFE_Project\chv.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\chv.mq5,
chv (4).mq5,2,4594,4.49,2025-06-25 00:53:56,C:\Users\localonly\Documents\FXJEFE_Project\chv (4).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\chv (4).mq5,
CCSVFeatureManager.mqh,2,4587,4.48,2026-04-11 08:24:33,C:\Users\localonly\Documents\FXJEFE_Project\CCSVFeatureManager.mqh,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\CCSVFeatureManager.mqh,
VolumeOscillator (5).mq5,2,4579,4.47,2025-06-25 00:53:54,C:\Users\localonly\Documents\FXJEFE_Project\VolumeOscillator (5).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\VolumeOscillator (5).mq5,
VolumeOscillator.mq5,2,4579,4.47,2025-06-22 16:49:24,C:\Users\localonly\Documents\FXJEFE_Project\VolumeOscillator.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\VolumeOscillator.mq5,
VolumeOscillator (1).mq5,2,4579,4.47,2025-11-12 02:01:00,C:\Users\localonly\Documents\FXJEFE_Project\VolumeOscillator (1).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\VolumeOscillator (1).mq5,
VolumeOscillator (2).mq5,2,4579,4.47,2025-06-25 00:53:54,C:\Users\localonly\Documents\FXJEFE_Project\VolumeOscillator (2).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\VolumeOscillator (2).mq5,
VolumeOscillator (3).mq5,2,4579,4.47,2025-06-24 23:53:54,C:\Users\localonly\Documents\FXJEFE_Project\VolumeOscillator (3).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\VolumeOscillator (3).mq5,
VolumeOscillator (4).mq5,2,4579,4.47,2025-11-12 02:01:00,C:\Users\localonly\Documents\FXJEFE_Project\VolumeOscillator (4).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\VolumeOscillator (4).mq5,
VolumeOscillator - Copy.mq5,2,4579,4.47,2025-06-22 18:49:46,C:\Users\localonly\Documents\FXJEFE_Project\VolumeOscillator - Copy.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\VolumeOscillator - Copy.mq5,
VolumeOscillator (6).mq5,2,4579,4.47,2025-06-25 00:53:54,C:\Users\localonly\Documents\FXJEFE_Project\VolumeOscillator (6).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\VolumeOscillator (6).mq5,
ai_server.py,2,4500,4.39,2025-12-18 06:46:06,C:\Users\localonly\Documents\FXJEFE_Project\ai_server.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\ai_server.py,
quick_repair_all.py,2,4498,4.39,2025-12-19 02:07:19,C:\Users\localonly\Documents\FXJEFE_Project\quick_repair_all.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\quick_repair_all.py,
run_og_pipeline2.py,2,4431,4.33,2025-12-18 06:46:06,C:\Users\localonly\Documents\FXJEFE_Project\run_og_pipeline2.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\run_og_pipeline2.py,
risk_management (2).py,2,4353,4.25,2025-06-24 23:54:04,C:\Users\localonly\Documents\FXJEFE_Project\risk_management (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\risk_management (2).py,
EnhancedRiskManager.mqh,2,4224,4.12,2026-04-11 08:24:34,C:\Users\localonly\Documents\FXJEFE_Project\EnhancedRiskManager.mqh,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\EnhancedRiskManager.mqh,
train_modelsOLD.py,2,4187,4.09,2025-06-25 01:02:48,C:\Users\localonly\Documents\FXJEFE_Project\train_modelsOLD.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\train_modelsOLD.py,
._fxjefe_algo_ea 24.mq5,2,4096,4,2025-07-13 21:46:34,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 24.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 24.mq5,
._predict_helper_script 2.mq5,2,4096,4,2025-07-13 21:46:18,C:\Users\localonly\Documents\FXJEFE_Project\._predict_helper_script 2.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._predict_helper_script 2.mq5,
._fxjefe_algo_ea 23.mq5,2,4096,4,2025-07-13 21:46:34,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 23.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 23.mq5,
._prediction_helper_script.mq5,2,4096,4,2025-07-13 21:46:36,C:\Users\localonly\Documents\FXJEFE_Project\._prediction_helper_script.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._prediction_helper_script.mq5,
._predict_helper_script 1.mq5,2,4096,4,2025-07-13 21:46:34,C:\Users\localonly\Documents\FXJEFE_Project\._predict_helper_script 1.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._predict_helper_script 1.mq5,
._fxjefe_algo_ea 34.mq5,2,4096,4,2025-07-13 21:46:18,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 34.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 34.mq5,
._fxjefe_algo_ea 33.mq5,2,4096,4,2025-07-13 21:46:24,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 33.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 33.mq5,
._prediction_helper_script 1.mq5,2,4096,4,2025-07-13 21:46:36,C:\Users\localonly\Documents\FXJEFE_Project\._prediction_helper_script 1.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._prediction_helper_script 1.mq5,
._fxjefe_algo_ea 7.mq5,2,4096,4,2025-07-13 21:46:40,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 7.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 7.mq5,
._Predict.mq5,2,4096,4,2025-07-13 19:25:22,C:\Users\localonly\Documents\FXJEFE_Project\._Predict.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._Predict.mq5,
._fxjefe_algo_ea 9.mq5,2,4096,4,2025-07-13 21:46:38,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 9.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 9.mq5,
._indicator_handles_helper 1.mq5,2,4096,4,2025-07-13 21:46:32,C:\Users\localonly\Documents\FXJEFE_Project\._indicator_handles_helper 1.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._indicator_handles_helper 1.mq5,
._fxjefe_algo_ea 6.mq5,2,4096,4,2025-07-13 21:46:40,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 6.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 6.mq5,
._FXJEFE_ALGO_EA 35.mq5,2,4096,4,2025-07-13 21:46:18,C:\Users\localonly\Documents\FXJEFE_Project\._FXJEFE_ALGO_EA 35.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._FXJEFE_ALGO_EA 35.mq5,
._prediction_ea.mq5,2,4096,4,2025-07-13 21:46:36,C:\Users\localonly\Documents\FXJEFE_Project\._prediction_ea.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._prediction_ea.mq5,
._FXJEFE_ALGO_EA 5.mq5,2,4096,4,2025-07-13 21:46:40,C:\Users\localonly\Documents\FXJEFE_Project\._FXJEFE_ALGO_EA 5.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._FXJEFE_ALGO_EA 5.mq5,
._prediction_ea 2.mq5,2,4096,4,2025-07-13 21:46:16,C:\Users\localonly\Documents\FXJEFE_Project\._prediction_ea 2.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._prediction_ea 2.mq5,
._fxjefe_algo_ea 16.mq5,2,4096,4,2025-07-13 21:46:38,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 16.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 16.mq5,
._fxjefe_algo_ea 26.mq5,2,4096,4,2025-07-13 21:46:34,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 26.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 26.mq5,
._fxjefe_algo_ea 10.mq5,2,4096,4,2025-07-13 21:46:38,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 10.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 10.mq5,
._fxjefe_algo_ea 27.mq5,2,4096,4,2025-07-13 21:46:26,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 27.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 27.mq5,
._fxjefe_algo_ea 15.mq5,2,4096,4,2025-07-13 21:46:38,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 15.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 15.mq5,
._fxjefe_algo_ea 11.mq5,2,4096,4,2025-07-13 21:46:38,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 11.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 11.mq5,
._fxjefe_algo_ea 25.mq5,2,4096,4,2025-07-13 21:46:34,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 25.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 25.mq5,
._FXJEFE_ALGO_EA 14.mq5,2,4096,4,2025-07-13 21:46:38,C:\Users\localonly\Documents\FXJEFE_Project\._FXJEFE_ALGO_EA 14.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._FXJEFE_ALGO_EA 14.mq5,
._fxjefe_algo_ea 13.mq5,2,4096,4,2025-07-13 21:46:38,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 13.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 13.mq5,
._fxjefe_algo_ea 3.mq5,2,4096,4,2025-07-13 21:46:40,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 3.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 3.mq5,
._fxjefe_algo_ea 21.mq5,2,4096,4,2025-07-13 21:46:34,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 21.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 21.mq5,
._fxjefe_algo_ea 32.mq5,2,4096,4,2025-07-13 21:46:24,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 32.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 32.mq5,
._fxjefe_algo_ea 30.mq5,2,4096,4,2025-07-13 21:46:24,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 30.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 30.mq5,
._fxjefe_algo_ea 29.mq5,2,4096,4,2025-07-13 21:46:24,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 29.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 29.mq5,
._fxjefe_algo_ea 12.mq5,2,4096,4,2025-07-13 21:46:38,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 12.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 12.mq5,
._fxjefe_algo_ea 28.mq5,2,4096,4,2025-07-13 21:46:26,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 28.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 28.mq5,
._fxjefe_algo_ea 19.mq5,2,4096,4,2025-07-13 21:46:36,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 19.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 19.mq5,
._fxjefe_algo_ea 17.mq5,2,4096,4,2025-07-13 21:46:38,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 17.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 17.mq5,
._predict_helper_script.mq5,2,4096,4,2025-07-13 21:46:36,C:\Users\localonly\Documents\FXJEFE_Project\._predict_helper_script.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._predict_helper_script.mq5,
._Quantu_Algo_AI_EA.mq5,2,4096,4,2025-07-13 19:25:22,C:\Users\localonly\Documents\FXJEFE_Project\._Quantu_Algo_AI_EA.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._Quantu_Algo_AI_EA.mq5,
._super_trend_logic.mq5,2,4096,4,2025-07-13 21:46:36,C:\Users\localonly\Documents\FXJEFE_Project\._super_trend_logic.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._super_trend_logic.mq5,
._quantum_algo_prediction_helper.mq5,2,4096,4,2025-07-13 21:46:36,C:\Users\localonly\Documents\FXJEFE_Project\._quantum_algo_prediction_helper.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._quantum_algo_prediction_helper.mq5,
._Quantu_Algo_AI_EA 1.mq5,2,4096,4,2025-07-13 19:25:06,C:\Users\localonly\Documents\FXJEFE_Project\._Quantu_Algo_AI_EA 1.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._Quantu_Algo_AI_EA 1.mq5,
._trading_algorithm.mq5,2,4096,4,2025-07-13 21:46:16,C:\Users\localonly\Documents\FXJEFE_Project\._trading_algorithm.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._trading_algorithm.mq5,
._FXJEFE_ALGO_AI (2).mq5,2,4096,4,2025-07-13 20:13:24,C:\Users\localonly\Documents\FXJEFE_Project\._FXJEFE_ALGO_AI (2).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._FXJEFE_ALGO_AI (2).mq5,
._fxjefe_algo_ea 1.mq5,2,4096,4,2025-07-13 21:46:40,C:\Users\localonly\Documents\FXJEFE_Project\._fxjefe_algo_ea 1.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._fxjefe_algo_ea 1.mq5,
._trading_logic_cache 2.mq5,2,4096,4,2025-07-13 21:46:24,C:\Users\localonly\Documents\FXJEFE_Project\._trading_logic_cache 2.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._trading_logic_cache 2.mq5,
._feature_generation_fxjefe_ea.mq5,2,4096,4,2025-07-13 21:46:36,C:\Users\localonly\Documents\FXJEFE_Project\._feature_generation_fxjefe_ea.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._feature_generation_fxjefe_ea.mq5,
._quantum_algo_ai_ea 1.mq5,2,4096,4,2025-07-13 21:46:18,C:\Users\localonly\Documents\FXJEFE_Project\._quantum_algo_ai_ea 1.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._quantum_algo_ai_ea 1.mq5,
._quantum_algo_ai_ea 2.mq5,2,4096,4,2025-07-13 21:46:18,C:\Users\localonly\Documents\FXJEFE_Project\._quantum_algo_ai_ea 2.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._quantum_algo_ai_ea 2.mq5,
._Quantum Algo AI.mq5,2,4096,4,2025-07-13 19:25:06,C:\Users\localonly\Documents\FXJEFE_Project\._Quantum Algo AI.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._Quantum Algo AI.mq5,
._QuantumAlgoAI.mq5,2,4096,4,2025-07-13 19:25:06,C:\Users\localonly\Documents\FXJEFE_Project\._QuantumAlgoAI.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._QuantumAlgoAI.mq5,
._quantum_algo_ai_ea.mq5,2,4096,4,2025-07-13 21:46:22,C:\Users\localonly\Documents\FXJEFE_Project\._quantum_algo_ai_ea.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._quantum_algo_ai_ea.mq5,
._quantum_algo_prediction_helper 1.mq5,2,4096,4,2025-07-13 21:46:22,C:\Users\localonly\Documents\FXJEFE_Project\._quantum_algo_prediction_helper 1.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._quantum_algo_prediction_helper 1.mq5,
._quantum_algo_prediction_helper 2.mq5,2,4096,4,2025-07-13 21:46:16,C:\Users\localonly\Documents\FXJEFE_Project\._quantum_algo_prediction_helper 2.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._quantum_algo_prediction_helper 2.mq5,
._Quantum_Algo_AI_v9_minimal.mq5,2,4096,4,2025-07-13 19:25:06,C:\Users\localonly\Documents\FXJEFE_Project\._Quantum_Algo_AI_v9_minimal.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._Quantum_Algo_AI_v9_minimal.mq5,
._quantum_algo_ai_trading_ea.mq5,2,4096,4,2025-07-13 21:46:24,C:\Users\localonly\Documents\FXJEFE_Project\._quantum_algo_ai_trading_ea.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\._quantum_algo_ai_trading_ea.mq5,
run_pipeline (2).py,2,3997,3.9,2025-06-22 18:50:24,C:\Users\localonly\Documents\FXJEFE_Project\run_pipeline (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\run_pipeline (2).py,
run_pipeline - Copy.py,2,3997,3.9,2025-06-22 18:50:24,C:\Users\localonly\Documents\FXJEFE_Project\run_pipeline - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\run_pipeline - Copy.py,
feature_generation_fxjefe_ea.mq5,2,3993,3.9,2025-07-13 21:02:20,C:\Users\localonly\Documents\FXJEFE_Project\feature_generation_fxjefe_ea.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\feature_generation_fxjefe_ea.mq5,
trading_algorithm.mq5,2,3951,3.86,2025-07-13 21:36:22,C:\Users\localonly\Documents\FXJEFE_Project\trading_algorithm.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\trading_algorithm.mq5,
train_ltdm.py,2,3884,3.79,2025-06-26 02:16:48,C:\Users\localonly\Documents\FXJEFE_Project\train_ltdm.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\train_ltdm.py,
train_my_model.py,2,3838,3.75,2025-06-25 01:02:38,C:\Users\localonly\Documents\FXJEFE_Project\train_my_model.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\train_my_model.py,
Chaikin.mq5,2,3815,3.73,2025-11-12 02:00:58,C:\Users\localonly\Documents\FXJEFE_Project\Chaikin.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\Chaikin.mq5,
parse_log_to_csv - Copy.py,2,3768,3.68,2025-06-22 18:49:18,C:\Users\localonly\Documents\FXJEFE_Project\parse_log_to_csv - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\parse_log_to_csv - Copy.py,
VolumeOsc.mq5,2,3706,3.62,2025-06-26 00:22:54,C:\Users\localonly\Documents\FXJEFE_Project\VolumeOsc.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\VolumeOsc.mq5,
VolumeOsc (2).mq5,2,3706,3.62,2025-11-12 02:00:58,C:\Users\localonly\Documents\FXJEFE_Project\VolumeOsc (2).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\VolumeOsc (2).mq5,
convert_encoding.py,2,3674,3.59,2025-12-18 03:08:44,C:\Users\localonly\Documents\FXJEFE_Project\convert_encoding.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\convert_encoding.py,
convert_encoding (3).py,2,3672,3.59,2025-06-24 23:54:00,C:\Users\localonly\Documents\FXJEFE_Project\convert_encoding (3).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\convert_encoding (3).py,
ai_server (2).py,2,3642,3.56,2025-06-24 23:53:56,C:\Users\localonly\Documents\FXJEFE_Project\ai_server (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\ai_server (2).py,
train_ensemble (2).py,2,3206,3.13,2025-06-24 23:53:58,C:\Users\localonly\Documents\FXJEFE_Project\train_ensemble (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\train_ensemble (2).py,
ltsm_server.py,2,3178,3.1,2025-06-26 02:16:50,C:\Users\localonly\Documents\FXJEFE_Project\ltsm_server.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\ltsm_server.py,
feature_engineerinnewg.py,2,3176,3.1,2026-04-11 08:23:24,C:\Users\localonly\Documents\FXJEFE_Project\feature_engineerinnewg.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\feature_engineerinnewg.py,
generate_signals_with_xgboost.py,2,3136,3.06,2025-12-18 03:15:26,C:\Users\localonly\Documents\FXJEFE_Project\generate_signals_with_xgboost.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_signals_with_xgboost.py,
generate_signals_with_xgboost (2).py,2,3134,3.06,2025-06-24 23:54:02,C:\Users\localonly\Documents\FXJEFE_Project\generate_signals_with_xgboost (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_signals_with_xgboost (2).py,
generate_signals_with_xgboost - Copy.py,2,3134,3.06,2025-06-24 23:54:02,C:\Users\localonly\Documents\FXJEFE_Project\generate_signals_with_xgboost - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_signals_with_xgboost - Copy.py,
dpo - Copy.mq5,2,2855,2.79,2025-06-22 17:48:30,C:\Users\localonly\Documents\FXJEFE_Project\dpo - Copy.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\dpo - Copy.mq5,
dpo (2).mq5,2,2855,2.79,2025-06-25 00:53:56,C:\Users\localonly\Documents\FXJEFE_Project\dpo (2).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\dpo (2).mq5,
dpo.mq5,2,2855,2.79,2025-06-22 16:49:24,C:\Users\localonly\Documents\FXJEFE_Project\dpo.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\dpo.mq5,
dpo (5).mq5,2,2855,2.79,2025-06-25 00:53:56,C:\Users\localonly\Documents\FXJEFE_Project\dpo (5).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\dpo (5).mq5,
dpo (4).mq5,2,2855,2.79,2025-06-25 00:53:56,C:\Users\localonly\Documents\FXJEFE_Project\dpo (4).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\dpo (4).mq5,
dpo (3).mq5,2,2855,2.79,2025-06-24 23:53:56,C:\Users\localonly\Documents\FXJEFE_Project\dpo (3).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\dpo (3).mq5,
adjust_csv_headers.py,2,2846,2.78,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\adjust_csv_headers.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\adjust_csv_headers.py,
adjust_csv_headers (2).py,2,2844,2.78,2025-06-24 23:54:00,C:\Users\localonly\Documents\FXJEFE_Project\adjust_csv_headers (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\adjust_csv_headers (2).py,
ensemble_predictions (2).py,2,2834,2.77,2025-06-24 23:54:02,C:\Users\localonly\Documents\FXJEFE_Project\ensemble_predictions (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\ensemble_predictions (2).py,
generate_synthetic_features - Copy.py,2,2780,2.71,2025-06-22 22:19:04,C:\Users\localonly\Documents\FXJEFE_Project\generate_synthetic_features - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_synthetic_features - Copy.py,
generate_synthetic_features (2).py,2,2780,2.71,2025-06-24 23:53:56,C:\Users\localonly\Documents\FXJEFE_Project\generate_synthetic_features (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_synthetic_features (2).py,
mt5_data_sync (2).py,2,2726,2.66,2025-06-24 23:54:04,C:\Users\localonly\Documents\FXJEFE_Project\mt5_data_sync (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\mt5_data_sync (2).py,
convert_encoding (2).py,2,2654,2.59,2025-06-22 18:48:46,C:\Users\localonly\Documents\FXJEFE_Project\convert_encoding (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\convert_encoding (2).py,
convert_encoding - Copy.py,2,2654,2.59,2025-06-22 18:48:46,C:\Users\localonly\Documents\FXJEFE_Project\convert_encoding - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\convert_encoding - Copy.py,
risk_management - Copy.py,2,2512,2.45,2025-06-22 18:48:50,C:\Users\localonly\Documents\FXJEFE_Project\risk_management - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\risk_management - Copy.py,
advanced_features.py,2,2504,2.45,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\advanced_features.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\advanced_features.py,
